iso3c,country,income_group,nice,years_available,coverage_share
ITA,Italy,High income,gpi_sec,9,0.9
ITA,Italy,High income,gpi_tert,9,0.9
ITA,Italy,High income,inc_share_low20,9,0.9
ITA,Italy,High income,pop_total,10,1.0
ITA,Italy,High income,poverty_215,9,0.9
ITA,Italy,High income,sec_completion,9,0.9
ITA,Italy,High income,sec_enrol_gross,9,0.9
ITA,Italy,High income,tert_enrol_gross,9,0.9
ITA,Italy,High income,voice_account,9,0.9
ITA,Italy,High income,work_age_share,10,1.0
ITA,Italy,High income,youth_literacy,1,0.1
JPN,Japan,High income,adult_literacy,0,0.0
JPN,Japan,High income,ctrl_corrup,9,0.9
JPN,Japan,High income,edu_spend_gdp,7,0.7
JPN,Japan,High income,gdp_pc_ppp,10,1.0
JPN,Japan,High income,gini,6,0.6
JPN,Japan,High income,gov_effect,9,0.9
JPN,Japan,High income,gpi_sec,5,0.5
JPN,Japan,High income,gpi_tert,9,0.9
JPN,Japan,High income,inc_share_low20,6,0.6
JPN,Japan,High income,pop_total,10,1.0
JPN,Japan,High income,poverty_215,6,0.6
JPN,Japan,High income,sec_completion,0,0.0
JPN,Japan,High income,sec_enrol_gross,9,0.9
JPN,Japan,High income,tert_enrol_gross,9,0.9
JPN,Japan,High income,voice_account,9,0.9
JPN,Japan,High income,work_age_share,10,1.0
JPN,Japan,High income,youth_literacy,0,0.0
KOR,"Korea, Rep.",High income,adult_literacy,0,0.0
KOR,"Korea, Rep.",High income,ctrl_corrup,9,0.9
KOR,"Korea, Rep.",High income,edu_spend_gdp,8,0.8
KOR,"Korea, Rep.",High income,gdp_pc_ppp,10,1.0
KOR,"Korea, Rep.",High income,gini,6,0.6
KOR,"Korea, Rep.",High income,gov_effect,9,0.9
KOR,"Korea, Rep.",High income,gpi_sec,10,1.0
KOR,"Korea, Rep.",High income,gpi_tert,10,1.0
KOR,"Korea, Rep.",High income,inc_share_low20,6,0.6
KOR,"Korea, Rep.",High income,pop_total,10,1.0
KOR,"Korea, Rep.",High income,poverty_215,6,0.6
KOR,"Korea, Rep.",High income,sec_completion,10,1.0
KOR,"Korea, Rep.",High income,sec_enrol_gross,10,1.0
KOR,"Korea, Rep.",High income,tert_enrol_gross,10,1.0
KOR,"Korea, Rep.",High income,voice_account,9,0.9
KOR,"Korea, Rep.",High income,work_age_share,10,1.0
KOR,"Korea, Rep.",High income,youth_literacy,0,0.0
KWT,Kuwait,High income,adult_literacy,4,0.4
KWT,Kuwait,High income,ctrl_corrup,9,0.9
KWT,Kuwait,High income,edu_spend_gdp,9,0.9
KWT,Kuwait,High income,gdp_pc_ppp,10,1.0
KWT,Kuwait,High income,gini,0,0.0
KWT,Kuwait,High income,gov_effect,9,0.9
KWT,Kuwait,High income,gpi_sec,7,0.7
KWT,Kuwait,High income,gpi_tert,7,0.7
KWT,Kuwait,High income,inc_share_low20,0,0.0
KWT,Kuwait,High income,pop_total,10,1.0
KWT,Kuwait,High income,poverty_215,0,0.0
KWT,Kuwait,High income,sec_completion,7,0.7
KWT,Kuwait,High income,sec_enrol_gross,7,0.7
KWT,Kuwait,High income,tert_enrol_gross,7,0.7
KWT,Kuwait,High income,voice_account,9,0.9
KWT,Kuwait,High income,work_age_share,10,1.0
KWT,Kuwait,High income,youth_literacy,4,0.4
LVA,Latvia,High income,adult_literacy,0,0.0
LVA,Latvia,High income,ctrl_corrup,9,0.9
LVA,Latvia,High income,edu_spend_gdp,8,0.8
LVA,Latvia,High income,gdp_pc_ppp,10,1.0
LVA,Latvia,High income,gini,9,0.9
LVA,Latvia,High income,gov_effect,9,0.9
LVA,Latvia,High income,gpi_sec,10,1.0
LVA,Latvia,High income,gpi_tert,10,1.0
LVA,Latvia,High income,inc_share_low20,9,0.9
LVA,Latvia,High income,pop_total,10,1.0
LVA,Latvia,High income,poverty_215,9,0.9
LVA,Latvia,High income,sec_completion,10,1.0
LVA,Latvia,High income,sec_enrol_gross,10,1.0
LVA,Latvia,High income,tert_enrol_gross,10,1.0
LVA,Latvia,High income,voice_account,9,0.9
LVA,Latvia,High income,work_age_share,10,1.0
LVA,Latvia,High income,youth_literacy,0,0.0
LIE,Liechtenstein,High income,adult_literacy,0,0.0
LIE,Liechtenstein,High income,ctrl_corrup,9,0.9
LIE,Liechtenstein,High income,edu_spend_gdp,0,0.0
LIE,Liechtenstein,High income,gdp_pc_ppp,0,0.0
LIE,Liechtenstein,High income,gini,0,0.0
LIE,Liechtenstein,High income,gov_effect,9,0.9
LIE,Liechtenstein,High income,gpi_sec,7,0.7
LIE,Liechtenstein,High income,gpi_tert,7,0.7
LIE,Liechtenstein,High income,inc_share_low20,0,0.0
LIE,Liechtenstein,High income,pop_total,10,1.0
LIE,Liechtenstein,High income,poverty_215,0,0.0
LIE,Liechtenstein,High income,sec_completion,6,0.6
LIE,Liechtenstein,High income,sec_enrol_gross,7,0.7
LIE,Liechtenstein,High income,tert_enrol_gross,7,0.7
LIE,Liechtenstein,High income,voice_account,9,0.9
LIE,Liechtenstein,High income,work_age_share,10,1.0
LIE,Liechtenstein,High income,youth_literacy,0,0.0
LTU,Lithuania,High income,adult_literacy,0,0.0
LTU,Lithuania,High income,ctrl_corrup,9,0.9
LTU,Lithuania,High income,edu_spend_gdp,8,0.8
LTU,Lithuania,High income,gdp_pc_ppp,10,1.0
LTU,Lithuania,High income,gini,9,0.9
LTU,Lithuania,High income,gov_effect,9,0.9
LTU,Lithuania,High income,gpi_sec,6,0.6
LTU,Lithuania,High income,gpi_tert,10,1.0
LTU,Lithuania,High income,inc_share_low20,9,0.9
LTU,Lithuania,High income,pop_total,10,1.0
LTU,Lithuania,High income,poverty_215,9,0.9
LTU,Lithuania,High income,sec_completion,10,1.0
LTU,Lithuania,High income,sec_enrol_gross,10,1.0
LTU,Lithuania,High income,tert_enrol_gross,10,1.0
LTU,Lithuania,High income,voice_account,9,0.9
LTU,Lithuania,High income,work_age_share,10,1.0
LTU,Lithuania,High income,youth_literacy,0,0.0
LUX,Luxembourg,High income,adult_literacy,0,0.0
LUX,Luxembourg,High income,ctrl_corrup,9,0.9
LUX,Luxembourg,High income,edu_spend_gdp,7,0.7
LUX,Luxembourg,High income,gdp_pc_ppp,10,1.0
LUX,Luxembourg,High income,gini,9,0.9
LUX,Luxembourg,High income,gov_effect,9,0.9
LUX,Luxembourg,High income,gpi_sec,10,1.0
LUX,Luxembourg,High income,gpi_tert,10,1.0
LUX,Luxembourg,High income,inc_share_low20,9,0.9
LUX,Luxembourg,High income,pop_total,10,1.0
LUX,Luxembourg,High income,poverty_215,9,0.9
LUX,Luxembourg,High income,sec_completion,10,1.0
LUX,Luxembourg,High income,sec_enrol_gross,10,1.0
LUX,Luxembourg,High income,tert_enrol_gross,10,1.0
LUX,Luxembourg,High income,voice_account,9,0.9
LUX,Luxembourg,High income,work_age_share,10,1.0
LUX,Luxembourg,High income,youth_literacy,0,0.0
MAC,"Macao SAR, China",High income,adult_literacy,1,0.1
MAC,"Macao SAR, China",High income,ctrl_corrup,0,0.0
MAC,"Macao SAR, China",High income,edu_spend_gdp,9,0.9
MAC,"Macao SAR, China",High income,gdp_pc_ppp,10,1.0
MAC,"Macao SAR, China",High income,gini,0,0.0
MAC,"Macao SAR, China",High income,gov_effect,0,0.0
MAC,"Macao SAR, China",High income,gpi_sec,10,1.0
MAC,"Macao SAR, China",High income,gpi_tert,10,1.0
MAC,"Macao SAR, China",High income,inc_share_low20,0,0.0
MAC,"Macao SAR, China",High income,pop_total,10,1.0
MAC,"Macao SAR, China",High income,poverty_215,0,0.0
MAC,"Macao SAR, China",High income,sec_completion,10,1.0
MAC,"Macao SAR, China",High income,sec_enrol_gross,10,1.0
MAC,"Macao SAR, China",High income,tert_enrol_gross,10,1.0
MAC,"Macao SAR, China",High income,voice_account,0,0.0
MAC,"Macao SAR, China",High income,work_age_share,10,1.0
MAC,"Macao SAR, China",High income,youth_literacy,1,0.1
MLT,Malta,High income,adult_literacy,0,0.0
MLT,Malta,High income,ctrl_corrup,9,0.9
MLT,Malta,High income,edu_spend_gdp,6,0.6
MLT,Malta,High income,gdp_pc_ppp,10,1.0
MLT,Malta,High income,gini,9,0.9
MLT,Malta,High income,gov_effect,9,0.9
MLT,Malta,High income,gpi_sec,9,0.9
MLT,Malta,High income,gpi_tert,9,0.9
MLT,Malta,High income,inc_share_low20,9,0.9
MLT,Malta,High income,pop_total,10,1.0
MLT,Malta,High income,poverty_215,9,0.9
MLT,Malta,High income,sec_completion,9,0.9
MLT,Malta,High income,sec_enrol_gross,9,0.9
MLT,Malta,High income,tert_enrol_gross,9,0.9
MLT,Malta,High income,voice_account,9,0.9
MLT,Malta,High income,work_age_share,10,1.0
MLT,Malta,High income,youth_literacy,0,0.0
MCO,Monaco,High income,adult_literacy,0,0.0
MCO,Monaco,High income,ctrl_corrup,9,0.9
MCO,Monaco,High income,edu_spend_gdp,6,0.6
MCO,Monaco,High income,gdp_pc_ppp,0,0.0
MCO,Monaco,High income,gini,0,0.0
MCO,Monaco,High income,gov_effect,9,0.9
MCO,Monaco,High income,gpi_sec,0,0.0
MCO,Monaco,High income,gpi_tert,2,0.2
MCO,Monaco,High income,inc_share_low20,0,0.0
MCO,Monaco,High income,pop_total,10,1.0
MCO,Monaco,High income,poverty_215,0,0.0
MCO,Monaco,High income,sec_completion,7,0.7
MCO,Monaco,High income,sec_enrol_gross,2,0.2
MCO,Monaco,High income,tert_enrol_gross,2,0.2
MCO,Monaco,High income,voice_account,9,0.9
MCO,Monaco,High income,work_age_share,10,1.0
MCO,Monaco,High income,youth_literacy,0,0.0
NRU,Nauru,High income,adult_literacy,2,0.2
NRU,Nauru,High income,ctrl_corrup,9,0.9
NRU,Nauru,High income,edu_spend_gdp,9,0.9
NRU,Nauru,High income,gdp_pc_ppp,10,1.0
NRU,Nauru,High income,gini,0,0.0
NRU,Nauru,High income,gov_effect,9,0.9
NRU,Nauru,High income,gpi_sec,5,0.5
NRU,Nauru,High income,gpi_tert,6,0.6
NRU,Nauru,High income,inc_share_low20,0,0.0
NRU,Nauru,High income,pop_total,10,1.0
NRU,Nauru,High income,poverty_215,0,0.0
NRU,Nauru,High income,sec_completion,6,0.6
NRU,Nauru,High income,sec_enrol_gross,6,0.6
NRU,Nauru,High income,tert_enrol_gross,0,0.0
NRU,Nauru,High income,voice_account,9,0.9
NRU,Nauru,High income,work_age_share,10,1.0
NRU,Nauru,High income,youth_literacy,1,0.1
NLD,Netherlands,High income,adult_literacy,0,0.0
NLD,Netherlands,High income,ctrl_corrup,9,0.9
NLD,Netherlands,High income,edu_spend_gdp,8,0.8
NLD,Netherlands,High income,gdp_pc_ppp,10,1.0
NLD,Netherlands,High income,gini,7,0.7
NLD,Netherlands,High income,gov_effect,9,0.9
NLD,Netherlands,High income,gpi_sec,9,0.9
NLD,Netherlands,High income,gpi_tert,9,0.9
NLD,Netherlands,High income,inc_share_low20,7,0.7
NLD,Netherlands,High income,pop_total,10,1.0
NLD,Netherlands,High income,poverty_215,7,0.7
NLD,Netherlands,High income,sec_completion,0,0.0
NLD,Netherlands,High income,sec_enrol_gross,9,0.9
NLD,Netherlands,High income,tert_enrol_gross,7,0.7
NLD,Netherlands,High income,voice_account,9,0.9
NLD,Netherlands,High income,work_age_share,10,1.0
NLD,Netherlands,High income,youth_literacy,0,0.0
NCL,New Caledonia,High income,adult_literacy,0,0.0
NCL,New Caledonia,High income,ctrl_corrup,0,0.0
NCL,New Caledonia,High income,edu_spend_gdp,0,0.0
NCL,New Caledonia,High income,gdp_pc_ppp,0,0.0
NCL,New Caledonia,High income,gini,0,0.0
NCL,New Caledonia,High income,gov_effect,0,0.0
NCL,New Caledonia,High income,gpi_sec,0,0.0
NCL,New Caledonia,High income,gpi_tert,0,0.0
NCL,New Caledonia,High income,inc_share_low20,0,0.0
NCL,New Caledonia,High income,pop_total,10,1.0
NCL,New Caledonia,High income,poverty_215,0,0.0
NCL,New Caledonia,High income,sec_completion,0,0.0
NCL,New Caledonia,High income,sec_enrol_gross,0,0.0
NCL,New Caledonia,High income,tert_enrol_gross,0,0.0
NCL,New Caledonia,High income,voice_account,0,0.0
NCL,New Caledonia,High income,work_age_share,10,1.0
NCL,New Caledonia,High income,youth_literacy,0,0.0
NZL,New Zealand,High income,adult_literacy,0,0.0
NZL,New Zealand,High income,ctrl_corrup,9,0.9
NZL,New Zealand,High income,edu_spend_gdp,9,0.9
NZL,New Zealand,High income,gdp_pc_ppp,10,1.0
NZL,New Zealand,High income,gini,0,0.0
NZL,New Zealand,High income,gov_effect,9,0.9
NZL,New Zealand,High income,gpi_sec,10,1.0
NZL,New Zealand,High income,gpi_tert,10,1.0
NZL,New Zealand,High income,inc_share_low20,0,0.0
NZL,New Zealand,High income,pop_total,10,1.0
NZL,New Zealand,High income,poverty_215,0,0.0
NZL,New Zealand,High income,sec_completion,0,0.0
NZL,New Zealand,High income,sec_enrol_gross,10,1.0
NZL,New Zealand,High income,tert_enrol_gross,10,1.0
NZL,New Zealand,High income,voice_account,9,0.9
NZL,New Zealand,High income,work_age_share,10,1.0
NZL,New Zealand,High income,youth_literacy,0,0.0
MNP,Northern Mariana Islands,High income,adult_literacy,0,0.0
MNP,Northern Mariana Islands,High income,ctrl_corrup,0,0.0
MNP,Northern Mariana Islands,High income,edu_spend_gdp,0,0.0
MNP,Northern Mariana Islands,High income,gdp_pc_ppp,0,0.0
MNP,Northern Mariana Islands,High income,gini,0,0.0
MNP,Northern Mariana Islands,High income,gov_effect,0,0.0
MNP,Northern Mariana Islands,High income,gpi_sec,0,0.0
MNP,Northern Mariana Islands,High income,gpi_tert,0,0.0
MNP,Northern Mariana Islands,High income,inc_share_low20,0,0.0
MNP,Northern Mariana Islands,High income,pop_total,10,1.0
MNP,Northern Mariana Islands,High income,poverty_215,0,0.0
MNP,Northern Mariana Islands,High income,sec_completion,0,0.0
MNP,Northern Mariana Islands,High income,sec_enrol_gross,0,0.0
MNP,Northern Mariana Islands,High income,tert_enrol_gross,0,0.0
MNP,Northern Mariana Islands,High income,voice_account,0,0.0
MNP,Northern Mariana Islands,High income,work_age_share,10,1.0
MNP,Northern Mariana Islands,High income,youth_literacy,0,0.0
NOR,Norway,High income,adult_literacy,0,0.0
NOR,Norway,High income,ctrl_corrup,9,0.9
NOR,Norway,High income,edu_spend_gdp,8,0.8
NOR,Norway,High income,gdp_pc_ppp,10,1.0
NOR,Norway,High income,gini,9,0.9
NOR,Norway,High income,gov_effect,9,0.9
NOR,Norway,High income,gpi_sec,10,1.0
NOR,Norway,High income,gpi_tert,10,1.0
NOR,Norway,High income,inc_share_low20,9,0.9
NOR,Norway,High income,pop_total,10,1.0
NOR,Norway,High income,poverty_215,9,0.9
NOR,Norway,High income,sec_completion,10,1.0
NOR,Norway,High income,sec_enrol_gross,10,1.0
NOR,Norway,High income,tert_enrol_gross,10,1.0
NOR,Norway,High income,voice_account,9,0.9
NOR,Norway,High income,work_age_share,10,1.0
NOR,Norway,High income,youth_literacy,0,0.0
OMN,Oman,High income,adult_literacy,5,0.5
OMN,Oman,High income,ctrl_corrup,9,0.9
OMN,Oman,High income,edu_spend_gdp,5,0.5
OMN,Oman,High income,gdp_pc_ppp,10,1.0
