iso3c,country,nice,year,value,_source,avail
ECU,Ecuador,inc_share_low20,2024,4.3,wdi,1
ECU,Ecuador,inc_share_low20,2023,4.7,wdi,1
ECU,Ecuador,inc_share_low20,2022,4.7,wdi,1
ECU,Ecuador,inc_share_low20,2021,4.6,wdi,1
ECU,Ecuador,inc_share_low20,2020,4.1,wdi,1
ECU,Ecuador,inc_share_low20,2019,4.5,wdi,1
ECU,Ecuador,inc_share_low20,2018,4.6,wdi,1
ECU,Ecuador,inc_share_low20,2017,4.7,wdi,1
ECU,Ecuador,inc_share_low20,2016,4.7,wdi,1
ECU,Ecuador,inc_share_low20,2015,4.6,wdi,1
EGY,"Egypt, Arab Rep.",inc_share_low20,2024,,wdi,0
EGY,"Egypt, Arab Rep.",inc_share_low20,2023,,wdi,0
EGY,"Egypt, Arab Rep.",inc_share_low20,2022,,wdi,0
EGY,"Egypt, Arab Rep.",inc_share_low20,2021,9.7,wdi,1
EGY,"Egypt, Arab Rep.",inc_share_low20,2020,,wdi,0
EGY,"Egypt, Arab Rep.",inc_share_low20,2019,9.0,wdi,1
EGY,"Egypt, Arab Rep.",inc_share_low20,2018,,wdi,0
EGY,"Egypt, Arab Rep.",inc_share_low20,2017,9.0,wdi,1
EGY,"Egypt, Arab Rep.",inc_share_low20,2016,,wdi,0
EGY,"Egypt, Arab Rep.",inc_share_low20,2015,9.1,wdi,1
ERI,Eritrea,inc_share_low20,2024,,wdi,0
ERI,Eritrea,inc_share_low20,2023,,wdi,0
ERI,Eritrea,inc_share_low20,2022,,wdi,0
ERI,Eritrea,inc_share_low20,2021,,wdi,0
ERI,Eritrea,inc_share_low20,2020,,wdi,0
ERI,Eritrea,inc_share_low20,2019,,wdi,0
ERI,Eritrea,inc_share_low20,2018,,wdi,0
ERI,Eritrea,inc_share_low20,2017,,wdi,0
ERI,Eritrea,inc_share_low20,2016,,wdi,0
ERI,Eritrea,inc_share_low20,2015,,wdi,0
ESP,Spain,inc_share_low20,2024,,wdi,0
ESP,Spain,inc_share_low20,2023,6.5,wdi,1
ESP,Spain,inc_share_low20,2022,6.6,wdi,1
ESP,Spain,inc_share_low20,2021,6.4,wdi,1
ESP,Spain,inc_share_low20,2020,6.0,wdi,1
ESP,Spain,inc_share_low20,2019,6.2,wdi,1
ESP,Spain,inc_share_low20,2018,6.2,wdi,1
ESP,Spain,inc_share_low20,2017,6.2,wdi,1
ESP,Spain,inc_share_low20,2016,5.8,wdi,1
ESP,Spain,inc_share_low20,2015,5.8,wdi,1
EST,Estonia,inc_share_low20,2024,,wdi,0
EST,Estonia,inc_share_low20,2023,8.3,wdi,1
EST,Estonia,inc_share_low20,2022,7.7,wdi,1
EST,Estonia,inc_share_low20,2021,8.1,wdi,1
EST,Estonia,inc_share_low20,2020,8.1,wdi,1
EST,Estonia,inc_share_low20,2019,8.1,wdi,1
EST,Estonia,inc_share_low20,2018,8.1,wdi,1
EST,Estonia,inc_share_low20,2017,8.1,wdi,1
EST,Estonia,inc_share_low20,2016,7.8,wdi,1
EST,Estonia,inc_share_low20,2015,7.5,wdi,1
ETH,Ethiopia,inc_share_low20,2024,,wdi,0
ETH,Ethiopia,inc_share_low20,2023,,wdi,0
ETH,Ethiopia,inc_share_low20,2022,,wdi,0
ETH,Ethiopia,inc_share_low20,2021,8.3,wdi,1
ETH,Ethiopia,inc_share_low20,2020,,wdi,0
ETH,Ethiopia,inc_share_low20,2019,,wdi,0
ETH,Ethiopia,inc_share_low20,2018,,wdi,0
ETH,Ethiopia,inc_share_low20,2017,,wdi,0
ETH,Ethiopia,inc_share_low20,2016,,wdi,0
ETH,Ethiopia,inc_share_low20,2015,7.3,wdi,1
FIN,Finland,inc_share_low20,2024,,wdi,0
FIN,Finland,inc_share_low20,2023,9.2,wdi,1
FIN,Finland,inc_share_low20,2022,9.3,wdi,1
FIN,Finland,inc_share_low20,2021,9.3,wdi,1
FIN,Finland,inc_share_low20,2020,9.5,wdi,1
FIN,Finland,inc_share_low20,2019,9.2,wdi,1
FIN,Finland,inc_share_low20,2018,9.3,wdi,1
FIN,Finland,inc_share_low20,2017,9.4,wdi,1
FIN,Finland,inc_share_low20,2016,9.4,wdi,1
FIN,Finland,inc_share_low20,2015,9.4,wdi,1
FJI,Fiji,inc_share_low20,2024,,wdi,0
FJI,Fiji,inc_share_low20,2023,,wdi,0
FJI,Fiji,inc_share_low20,2022,,wdi,0
FJI,Fiji,inc_share_low20,2021,,wdi,0
FJI,Fiji,inc_share_low20,2020,,wdi,0
FJI,Fiji,inc_share_low20,2019,8.4,wdi,1
FJI,Fiji,inc_share_low20,2018,,wdi,0
FJI,Fiji,inc_share_low20,2017,,wdi,0
FJI,Fiji,inc_share_low20,2016,,wdi,0
FJI,Fiji,inc_share_low20,2015,,wdi,0
FRA,France,inc_share_low20,2024,,wdi,0
FRA,France,inc_share_low20,2023,7.7,wdi,1
FRA,France,inc_share_low20,2022,7.8,wdi,1
FRA,France,inc_share_low20,2021,7.7,wdi,1
FRA,France,inc_share_low20,2020,8.0,wdi,1
FRA,France,inc_share_low20,2019,7.8,wdi,1
FRA,France,inc_share_low20,2018,8.0,wdi,1
FRA,France,inc_share_low20,2017,8.1,wdi,1
FRA,France,inc_share_low20,2016,8.0,wdi,1
FRA,France,inc_share_low20,2015,7.9,wdi,1
FRO,Faroe Islands,inc_share_low20,2024,,wdi,0
FRO,Faroe Islands,inc_share_low20,2023,,wdi,0
FRO,Faroe Islands,inc_share_low20,2022,,wdi,0
FRO,Faroe Islands,inc_share_low20,2021,,wdi,0
FRO,Faroe Islands,inc_share_low20,2020,,wdi,0
FRO,Faroe Islands,inc_share_low20,2019,,wdi,0
FRO,Faroe Islands,inc_share_low20,2018,,wdi,0
FRO,Faroe Islands,inc_share_low20,2017,,wdi,0
FRO,Faroe Islands,inc_share_low20,2016,,wdi,0
FRO,Faroe Islands,inc_share_low20,2015,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2024,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2023,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2022,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2021,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2020,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2019,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2018,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2017,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2016,,wdi,0
FSM,"Micronesia, Fed. Sts.",inc_share_low20,2015,,wdi,0
GAB,Gabon,inc_share_low20,2024,,wdi,0
GAB,Gabon,inc_share_low20,2023,,wdi,0
GAB,Gabon,inc_share_low20,2022,,wdi,0
GAB,Gabon,inc_share_low20,2021,,wdi,0
GAB,Gabon,inc_share_low20,2020,,wdi,0
GAB,Gabon,inc_share_low20,2019,,wdi,0
GAB,Gabon,inc_share_low20,2018,,wdi,0
GAB,Gabon,inc_share_low20,2017,6.0,wdi,1
GAB,Gabon,inc_share_low20,2016,,wdi,0
GAB,Gabon,inc_share_low20,2015,,wdi,0
GBR,United Kingdom,inc_share_low20,2024,,wdi,0
GBR,United Kingdom,inc_share_low20,2023,,wdi,0
GBR,United Kingdom,inc_share_low20,2022,,wdi,0
GBR,United Kingdom,inc_share_low20,2021,7.6,wdi,1
GBR,United Kingdom,inc_share_low20,2020,7.6,wdi,1
GBR,United Kingdom,inc_share_low20,2019,7.3,wdi,1
GBR,United Kingdom,inc_share_low20,2018,7.3,wdi,1
GBR,United Kingdom,inc_share_low20,2017,7.5,wdi,1
GBR,United Kingdom,inc_share_low20,2016,7.4,wdi,1
GBR,United Kingdom,inc_share_low20,2015,7.5,wdi,1
GEO,Georgia,inc_share_low20,2024,7.3,wdi,1
GEO,Georgia,inc_share_low20,2023,7.0,wdi,1
GEO,Georgia,inc_share_low20,2022,7.0,wdi,1
GEO,Georgia,inc_share_low20,2021,7.0,wdi,1
GEO,Georgia,inc_share_low20,2020,7.0,wdi,1
GEO,Georgia,inc_share_low20,2019,6.8,wdi,1
GEO,Georgia,inc_share_low20,2018,6.5,wdi,1
GEO,Georgia,inc_share_low20,2017,6.3,wdi,1
GEO,Georgia,inc_share_low20,2016,6.7,wdi,1
GEO,Georgia,inc_share_low20,2015,6.7,wdi,1
GHA,Ghana,inc_share_low20,2024,,wdi,0
GHA,Ghana,inc_share_low20,2023,,wdi,0
GHA,Ghana,inc_share_low20,2022,,wdi,0
GHA,Ghana,inc_share_low20,2021,,wdi,0
GHA,Ghana,inc_share_low20,2020,,wdi,0
GHA,Ghana,inc_share_low20,2019,,wdi,0
GHA,Ghana,inc_share_low20,2018,,wdi,0
GHA,Ghana,inc_share_low20,2017,,wdi,0
GHA,Ghana,inc_share_low20,2016,4.7,wdi,1
GHA,Ghana,inc_share_low20,2015,,wdi,0
GIB,Gibraltar,inc_share_low20,2024,,wdi,0
GIB,Gibraltar,inc_share_low20,2023,,wdi,0
GIB,Gibraltar,inc_share_low20,2022,,wdi,0
GIB,Gibraltar,inc_share_low20,2021,,wdi,0
GIB,Gibraltar,inc_share_low20,2020,,wdi,0
GIB,Gibraltar,inc_share_low20,2019,,wdi,0
GIB,Gibraltar,inc_share_low20,2018,,wdi,0
GIB,Gibraltar,inc_share_low20,2017,,wdi,0
GIB,Gibraltar,inc_share_low20,2016,,wdi,0
GIB,Gibraltar,inc_share_low20,2015,,wdi,0
GIN,Guinea,inc_share_low20,2024,,wdi,0
GIN,Guinea,inc_share_low20,2023,,wdi,0
GIN,Guinea,inc_share_low20,2022,,wdi,0
GIN,Guinea,inc_share_low20,2021,,wdi,0
GIN,Guinea,inc_share_low20,2020,,wdi,0
GIN,Guinea,inc_share_low20,2019,,wdi,0
GIN,Guinea,inc_share_low20,2018,8.5,wdi,1
GIN,Guinea,inc_share_low20,2017,,wdi,0
GIN,Guinea,inc_share_low20,2016,,wdi,0
GIN,Guinea,inc_share_low20,2015,,wdi,0
GMB,"Gambia, The",inc_share_low20,2024,,wdi,0
GMB,"Gambia, The",inc_share_low20,2023,,wdi,0
GMB,"Gambia, The",inc_share_low20,2022,,wdi,0
GMB,"Gambia, The",inc_share_low20,2021,,wdi,0
GMB,"Gambia, The",inc_share_low20,2020,6.6,wdi,1
GMB,"Gambia, The",inc_share_low20,2019,,wdi,0
GMB,"Gambia, The",inc_share_low20,2018,,wdi,0
GMB,"Gambia, The",inc_share_low20,2017,,wdi,0
GMB,"Gambia, The",inc_share_low20,2016,,wdi,0
GMB,"Gambia, The",inc_share_low20,2015,7.4,wdi,1
GNB,Guinea-Bissau,inc_share_low20,2024,,wdi,0
GNB,Guinea-Bissau,inc_share_low20,2023,,wdi,0
GNB,Guinea-Bissau,inc_share_low20,2022,,wdi,0
GNB,Guinea-Bissau,inc_share_low20,2021,7.9,wdi,1
GNB,Guinea-Bissau,inc_share_low20,2020,,wdi,0
GNB,Guinea-Bissau,inc_share_low20,2019,,wdi,0
GNB,Guinea-Bissau,inc_share_low20,2018,7.8,wdi,1
GNB,Guinea-Bissau,inc_share_low20,2017,,wdi,0
GNB,Guinea-Bissau,inc_share_low20,2016,,wdi,0
GNB,Guinea-Bissau,inc_share_low20,2015,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2024,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2023,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2022,6.4,wdi,1
GNQ,Equatorial Guinea,inc_share_low20,2021,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2020,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2019,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2018,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2017,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2016,,wdi,0
GNQ,Equatorial Guinea,inc_share_low20,2015,,wdi,0
GRC,Greece,inc_share_low20,2024,,wdi,0
GRC,Greece,inc_share_low20,2023,7.2,wdi,1
GRC,Greece,inc_share_low20,2022,7.2,wdi,1
GRC,Greece,inc_share_low20,2021,7.1,wdi,1
GRC,Greece,inc_share_low20,2020,6.7,wdi,1
GRC,Greece,inc_share_low20,2019,7.0,wdi,1
GRC,Greece,inc_share_low20,2018,7.2,wdi,1
GRC,Greece,inc_share_low20,2017,6.6,wdi,1
GRC,Greece,inc_share_low20,2016,6.3,wdi,1
GRC,Greece,inc_share_low20,2015,5.8,wdi,1
GRD,Grenada,inc_share_low20,2024,,wdi,0
GRD,Grenada,inc_share_low20,2023,,wdi,0
GRD,Grenada,inc_share_low20,2022,,wdi,0
GRD,Grenada,inc_share_low20,2021,,wdi,0
GRD,Grenada,inc_share_low20,2020,,wdi,0
GRD,Grenada,inc_share_low20,2019,,wdi,0
GRD,Grenada,inc_share_low20,2018,5.5,wdi,1
GRD,Grenada,inc_share_low20,2017,,wdi,0
GRD,Grenada,inc_share_low20,2016,,wdi,0
GRD,Grenada,inc_share_low20,2015,,wdi,0
GRL,Greenland,inc_share_low20,2024,,wdi,0
GRL,Greenland,inc_share_low20,2023,,wdi,0
GRL,Greenland,inc_share_low20,2022,,wdi,0
GRL,Greenland,inc_share_low20,2021,,wdi,0
GRL,Greenland,inc_share_low20,2020,,wdi,0
GRL,Greenland,inc_share_low20,2019,,wdi,0
GRL,Greenland,inc_share_low20,2018,,wdi,0
GRL,Greenland,inc_share_low20,2017,,wdi,0
GRL,Greenland,inc_share_low20,2016,,wdi,0
GRL,Greenland,inc_share_low20,2015,,wdi,0
GTM,Guatemala,inc_share_low20,2024,,wdi,0
GTM,Guatemala,inc_share_low20,2023,4.6,wdi,1
GTM,Guatemala,inc_share_low20,2022,,wdi,0
GTM,Guatemala,inc_share_low20,2021,,wdi,0
GTM,Guatemala,inc_share_low20,2020,,wdi,0
GTM,Guatemala,inc_share_low20,2019,,wdi,0
GTM,Guatemala,inc_share_low20,2018,,wdi,0
GTM,Guatemala,inc_share_low20,2017,,wdi,0
GTM,Guatemala,inc_share_low20,2016,,wdi,0
GTM,Guatemala,inc_share_low20,2015,,wdi,0
GUM,Guam,inc_share_low20,2024,,wdi,0
GUM,Guam,inc_share_low20,2023,,wdi,0
GUM,Guam,inc_share_low20,2022,,wdi,0
GUM,Guam,inc_share_low20,2021,,wdi,0
GUM,Guam,inc_share_low20,2020,,wdi,0
GUM,Guam,inc_share_low20,2019,,wdi,0
GUM,Guam,inc_share_low20,2018,,wdi,0
GUM,Guam,inc_share_low20,2017,,wdi,0
GUM,Guam,inc_share_low20,2016,,wdi,0
GUM,Guam,inc_share_low20,2015,,wdi,0
GUY,Guyana,inc_share_low20,2024,,wdi,0
GUY,Guyana,inc_share_low20,2023,,wdi,0
GUY,Guyana,inc_share_low20,2022,,wdi,0
GUY,Guyana,inc_share_low20,2021,,wdi,0
GUY,Guyana,inc_share_low20,2020,,wdi,0
GUY,Guyana,inc_share_low20,2019,,wdi,0
GUY,Guyana,inc_share_low20,2018,,wdi,0
GUY,Guyana,inc_share_low20,2017,,wdi,0
GUY,Guyana,inc_share_low20,2016,,wdi,0
GUY,Guyana,inc_share_low20,2015,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2024,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2023,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2022,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2021,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2020,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2019,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2018,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2017,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2016,,wdi,0
HKG,"Hong Kong SAR, China",inc_share_low20,2015,,wdi,0
HND,Honduras,inc_share_low20,2024,3.7,wdi,1
HND,Honduras,inc_share_low20,2023,3.6,wdi,1
HND,Honduras,inc_share_low20,2022,,wdi,0
HND,Honduras,inc_share_low20,2021,,wdi,0
HND,Honduras,inc_share_low20,2020,,wdi,0
HND,Honduras,inc_share_low20,2019,3.6,wdi,1
HND,Honduras,inc_share_low20,2018,3.4,wdi,1
HND,Honduras,inc_share_low20,2017,3.4,wdi,1
HND,Honduras,inc_share_low20,2016,3.2,wdi,1
HND,Honduras,inc_share_low20,2015,3.7,wdi,1
HRV,Croatia,inc_share_low20,2024,,wdi,0
HRV,Croatia,inc_share_low20,2023,7.8,wdi,1
HRV,Croatia,inc_share_low20,2022,7.9,wdi,1
HRV,Croatia,inc_share_low20,2021,8.2,wdi,1
HRV,Croatia,inc_share_low20,2020,7.9,wdi,1
HRV,Croatia,inc_share_low20,2019,8.0,wdi,1
HRV,Croatia,inc_share_low20,2018,7.9,wdi,1
HRV,Croatia,inc_share_low20,2017,7.4,wdi,1
HRV,Croatia,inc_share_low20,2016,7.3,wdi,1
HRV,Croatia,inc_share_low20,2015,7.3,wdi,1
HTI,Haiti,inc_share_low20,2024,,wdi,0
HTI,Haiti,inc_share_low20,2023,,wdi,0
HTI,Haiti,inc_share_low20,2022,,wdi,0
HTI,Haiti,inc_share_low20,2021,,wdi,0
HTI,Haiti,inc_share_low20,2020,,wdi,0
HTI,Haiti,inc_share_low20,2019,,wdi,0
HTI,Haiti,inc_share_low20,2018,,wdi,0
HTI,Haiti,inc_share_low20,2017,,wdi,0
HTI,Haiti,inc_share_low20,2016,,wdi,0
HTI,Haiti,inc_share_low20,2015,,wdi,0
HUN,Hungary,inc_share_low20,2024,,wdi,0
HUN,Hungary,inc_share_low20,2023,,wdi,0
HUN,Hungary,inc_share_low20,2022,,wdi,0
HUN,Hungary,inc_share_low20,2021,,wdi,0
HUN,Hungary,inc_share_low20,2020,,wdi,0
HUN,Hungary,inc_share_low20,2019,,wdi,0
HUN,Hungary,inc_share_low20,2018,,wdi,0
HUN,Hungary,inc_share_low20,2017,7.9,wdi,1
HUN,Hungary,inc_share_low20,2016,8.0,wdi,1
HUN,Hungary,inc_share_low20,2015,7.8,wdi,1
IDN,Indonesia,inc_share_low20,2024,8.1,wdi,1
IDN,Indonesia,inc_share_low20,2023,7.9,wdi,1
IDN,Indonesia,inc_share_low20,2022,7.8,wdi,1
IDN,Indonesia,inc_share_low20,2021,7.6,wdi,1
IDN,Indonesia,inc_share_low20,2020,7.6,wdi,1
IDN,Indonesia,inc_share_low20,2019,7.6,wdi,1
IDN,Indonesia,inc_share_low20,2018,7.4,wdi,1
IDN,Indonesia,inc_share_low20,2017,7.4,wdi,1
IDN,Indonesia,inc_share_low20,2016,7.4,wdi,1
IDN,Indonesia,inc_share_low20,2015,7.4,wdi,1
IMN,Isle of Man,inc_share_low20,2024,,wdi,0
IMN,Isle of Man,inc_share_low20,2023,,wdi,0
IMN,Isle of Man,inc_share_low20,2022,,wdi,0
IMN,Isle of Man,inc_share_low20,2021,,wdi,0
IMN,Isle of Man,inc_share_low20,2020,,wdi,0
IMN,Isle of Man,inc_share_low20,2019,,wdi,0
IMN,Isle of Man,inc_share_low20,2018,,wdi,0
IMN,Isle of Man,inc_share_low20,2017,,wdi,0
IMN,Isle of Man,inc_share_low20,2016,,wdi,0
IMN,Isle of Man,inc_share_low20,2015,,wdi,0
IND,India,inc_share_low20,2024,,wdi,0
IND,India,inc_share_low20,2023,,wdi,0
IND,India,inc_share_low20,2022,10.4,wdi,1
IND,India,inc_share_low20,2021,,wdi,0
IND,India,inc_share_low20,2020,,wdi,0
IND,India,inc_share_low20,2019,,wdi,0
IND,India,inc_share_low20,2018,,wdi,0
IND,India,inc_share_low20,2017,,wdi,0
IND,India,inc_share_low20,2016,,wdi,0
IND,India,inc_share_low20,2015,,wdi,0
IRL,Ireland,inc_share_low20,2024,,wdi,0
IRL,Ireland,inc_share_low20,2023,9.2,wdi,1
IRL,Ireland,inc_share_low20,2022,8.9,wdi,1
IRL,Ireland,inc_share_low20,2021,9.0,wdi,1
IRL,Ireland,inc_share_low20,2020,9.0,wdi,1
IRL,Ireland,inc_share_low20,2019,8.8,wdi,1
IRL,Ireland,inc_share_low20,2018,8.7,wdi,1
IRL,Ireland,inc_share_low20,2017,8.4,wdi,1
IRL,Ireland,inc_share_low20,2016,7.9,wdi,1
IRL,Ireland,inc_share_low20,2015,8.0,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2024,,wdi,0
IRN,"Iran, Islamic Rep.",inc_share_low20,2023,7.0,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2022,7.2,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2021,7.0,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2020,7.0,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2019,6.9,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2018,6.8,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2017,6.9,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2016,7.1,wdi,1
IRN,"Iran, Islamic Rep.",inc_share_low20,2015,7.2,wdi,1
IRQ,Iraq,inc_share_low20,2024,,wdi,0
IRQ,Iraq,inc_share_low20,2023,8.9,wdi,1
IRQ,Iraq,inc_share_low20,2022,,wdi,0
IRQ,Iraq,inc_share_low20,2021,,wdi,0
IRQ,Iraq,inc_share_low20,2020,,wdi,0
IRQ,Iraq,inc_share_low20,2019,,wdi,0
IRQ,Iraq,inc_share_low20,2018,,wdi,0
IRQ,Iraq,inc_share_low20,2017,,wdi,0
IRQ,Iraq,inc_share_low20,2016,,wdi,0
IRQ,Iraq,inc_share_low20,2015,,wdi,0
ISL,Iceland,inc_share_low20,2024,,wdi,0
ISL,Iceland,inc_share_low20,2023,,wdi,0
ISL,Iceland,inc_share_low20,2022,,wdi,0
ISL,Iceland,inc_share_low20,2021,,wdi,0
ISL,Iceland,inc_share_low20,2020,,wdi,0
ISL,Iceland,inc_share_low20,2019,9.4,wdi,1
ISL,Iceland,inc_share_low20,2018,9.2,wdi,1
ISL,Iceland,inc_share_low20,2017,9.7,wdi,1
ISL,Iceland,inc_share_low20,2016,9.4,wdi,1
ISL,Iceland,inc_share_low20,2015,9.5,wdi,1
ISR,Israel,inc_share_low20,2024,,wdi,0
ISR,Israel,inc_share_low20,2023,,wdi,0
ISR,Israel,inc_share_low20,2022,5.2,wdi,1
ISR,Israel,inc_share_low20,2021,5.5,wdi,1
ISR,Israel,inc_share_low20,2020,5.4,wdi,1
ISR,Israel,inc_share_low20,2019,5.2,wdi,1
ISR,Israel,inc_share_low20,2018,5.2,wdi,1
ISR,Israel,inc_share_low20,2017,5.1,wdi,1
ISR,Israel,inc_share_low20,2016,5.1,wdi,1
ISR,Israel,inc_share_low20,2015,5.0,wdi,1
ITA,Italy,inc_share_low20,2024,,wdi,0
ITA,Italy,inc_share_low20,2023,6.6,wdi,1
ITA,Italy,inc_share_low20,2022,6.8,wdi,1
ITA,Italy,inc_share_low20,2021,6.5,wdi,1
ITA,Italy,inc_share_low20,2020,6.3,wdi,1
ITA,Italy,inc_share_low20,2019,6.3,wdi,1
ITA,Italy,inc_share_low20,2018,6.1,wdi,1
ITA,Italy,inc_share_low20,2017,6.0,wdi,1
ITA,Italy,inc_share_low20,2016,6.1,wdi,1
ITA,Italy,inc_share_low20,2015,5.9,wdi,1
JAM,Jamaica,inc_share_low20,2024,,wdi,0
JAM,Jamaica,inc_share_low20,2023,,wdi,0
JAM,Jamaica,inc_share_low20,2022,,wdi,0
JAM,Jamaica,inc_share_low20,2021,5.7,wdi,1
JAM,Jamaica,inc_share_low20,2020,,wdi,0
JAM,Jamaica,inc_share_low20,2019,,wdi,0
JAM,Jamaica,inc_share_low20,2018,7.3,wdi,1
JAM,Jamaica,inc_share_low20,2017,,wdi,0
JAM,Jamaica,inc_share_low20,2016,,wdi,0
JAM,Jamaica,inc_share_low20,2015,,wdi,0
JOR,Jordan,inc_share_low20,2024,,wdi,0
JOR,Jordan,inc_share_low20,2023,,wdi,0
JOR,Jordan,inc_share_low20,2022,,wdi,0
JOR,Jordan,inc_share_low20,2021,,wdi,0
JOR,Jordan,inc_share_low20,2020,,wdi,0
JOR,Jordan,inc_share_low20,2019,,wdi,0
JOR,Jordan,inc_share_low20,2018,,wdi,0
JOR,Jordan,inc_share_low20,2017,,wdi,0
JOR,Jordan,inc_share_low20,2016,,wdi,0
JOR,Jordan,inc_share_low20,2015,,wdi,0
JPN,Japan,inc_share_low20,2024,,wdi,0
JPN,Japan,inc_share_low20,2023,,wdi,0
JPN,Japan,inc_share_low20,2022,,wdi,0
JPN,Japan,inc_share_low20,2021,,wdi,0
JPN,Japan,inc_share_low20,2020,6.8,wdi,1
JPN,Japan,inc_share_low20,2019,6.7,wdi,1
JPN,Japan,inc_share_low20,2018,6.7,wdi,1
JPN,Japan,inc_share_low20,2017,7.3,wdi,1
JPN,Japan,inc_share_low20,2016,7.2,wdi,1
JPN,Japan,inc_share_low20,2015,7.8,wdi,1
KAZ,Kazakhstan,inc_share_low20,2024,,wdi,0
KAZ,Kazakhstan,inc_share_low20,2023,,wdi,0
KAZ,Kazakhstan,inc_share_low20,2022,,wdi,0
KAZ,Kazakhstan,inc_share_low20,2021,9.8,wdi,1
KAZ,Kazakhstan,inc_share_low20,2020,9.8,wdi,1
KAZ,Kazakhstan,inc_share_low20,2019,9.8,wdi,1
KAZ,Kazakhstan,inc_share_low20,2018,9.8,wdi,1
KAZ,Kazakhstan,inc_share_low20,2017,9.8,wdi,1
KAZ,Kazakhstan,inc_share_low20,2016,9.8,wdi,1
KAZ,Kazakhstan,inc_share_low20,2015,10.0,wdi,1
KEN,Kenya,inc_share_low20,2024,,wdi,0
KEN,Kenya,inc_share_low20,2023,,wdi,0
KEN,Kenya,inc_share_low20,2022,7.1,wdi,1
KEN,Kenya,inc_share_low20,2021,7.2,wdi,1
KEN,Kenya,inc_share_low20,2020,7.3,wdi,1
KEN,Kenya,inc_share_low20,2019,,wdi,0
KEN,Kenya,inc_share_low20,2018,,wdi,0
KEN,Kenya,inc_share_low20,2017,,wdi,0
KEN,Kenya,inc_share_low20,2016,,wdi,0
KEN,Kenya,inc_share_low20,2015,6.2,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2024,9.6,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2023,9.9,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2022,10.0,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2021,9.5,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2020,9.4,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2019,9.6,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2018,9.9,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2017,9.9,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2016,10.0,wdi,1
KGZ,Kyrgyz Republic,inc_share_low20,2015,9.5,wdi,1
KHM,Cambodia,inc_share_low20,2024,,wdi,0
KHM,Cambodia,inc_share_low20,2023,,wdi,0
KHM,Cambodia,inc_share_low20,2022,,wdi,0
KHM,Cambodia,inc_share_low20,2021,,wdi,0
KHM,Cambodia,inc_share_low20,2020,,wdi,0
KHM,Cambodia,inc_share_low20,2019,,wdi,0
KHM,Cambodia,inc_share_low20,2018,,wdi,0
KHM,Cambodia,inc_share_low20,2017,,wdi,0
KHM,Cambodia,inc_share_low20,2016,,wdi,0
KHM,Cambodia,inc_share_low20,2015,,wdi,0
KIR,Kiribati,inc_share_low20,2024,,wdi,0
KIR,Kiribati,inc_share_low20,2023,10.2,wdi,1
